3,Valve解雇13名员工 涉及VR硬件团队,早先，有传言指Valve已将旗下VR团队裁掉一半。近日据国外媒体Variety报道，Valve承认他们在上个月解雇了一批员工，其中包括部分VR部门的成员。自2015年9月就在Valve担任VR工程师的Nat Brown也于今日发推特称自己在2月初已经离职，证实了这一消息。V社的一位发言人表示，确有13名全职雇员离开公司，相关雇佣合同终止。裁员纯属不得已为之的商业决策，不代表公司基本面有重大变化。V社感谢被解雇员工所做的贡献，并祝愿他们今后工作顺利。V社一直以来就对VR研究颇为重视，除了运营Steam商店和开发《Dota 2》等游戏之外，Valve一直是虚拟现实的推动力量。这家公司创建了广泛使用的SteamVR软件平台，并共同开发出2016年面世的HTC Vive头显。在2018年，Valve开始向开发者发货“Knuckles”控制器的最新迭代.另外在2018年11月，有传闻称这家公司正在设计一款全新的头显，以及基于《半条命》的VR作品。Variety在报道中指出这并不意味着Valve正在退出VR市场，但目前尚不清楚他们是否得到了Valve的明确证实，又或者只是根据“公司不存在任何重大变故”进行推测。Valve同时有可能退出硬件市场，但继续运营SteamVR软件商店。不过，好消息是Knuckles驱动已于上月进行了更新，而且Valve正在招募“VR与硬件”软件工程师。另外，Oculus和HTC都发布了2019年款头显。因此，如果Valve依然在坚持VR硬件项目，我们或许同样能在今年听到相关的消息。                            本文来自游民星空，本文观点不代表GameLook立场，转载请联系原作者。
3,现实很骨感:今年美国人仅6%会买VR头盔,被过分追捧是对虚拟现实的诅咒，尽管业内此前对于VR头盔的热情很高，但据市场分析调研公司Strategy Analytics的一份预测报告显示，2016年仅有6%的美国人会拥有VR头戴设备。而且在这一小部分用户当中，93%的都只是购买与智能机配套的低配版本，仅有1%的人会购买昂贵的头盔，比如Oculus Rift和HTC Vive。
3,唯晶科技携2款VR游戏角逐2016金翎奖,唯晶科技今日正式确认，携旗下《揭秘计划》Unearthing Mars与《烈马狂歌：三国VR》The Hero’ Path: Three Kingdoms VR角逐2016金翎奖『玩家最期待的主机/PC端VR游戏』奖项。
3,逃离幻想 脱离炒作期的VR仍任重道远,VR在这空前的投入和大肆炒作之下，出现了不安和不确定性。Gartner已经将VR纳入其技术炒作周期报告之中，指出VR技术刚从泡沫化的底谷期挣扎出来。这段时期被形容为，随着“实验和应用不能达到预期”，人们的兴趣正在不断减少。技术的提供者们在这个过程中有胜利者也有失败者，但只有当幸存的提供者不断改进他们的产品，让早期普及这满意，投资才会继续。
3,PSVR首发:出货不足6千台 分销商坐地起价,随着今天PSVR在全球同步首发，Oculus Rift以及HTC Vive这三大消费者版VR头显已经相继亮相，而大众和社会对VR的关注和期待被抬升到了新的高度。为了庆祝国行版本的发布，索尼今天也在旗下直营店举办了首发活动并召开了中国首发会。对此我们也从多个角度来回顾PSVR在中国市场的第一枪。
3,Facebook挖角EA副总裁 负责VR社交团队,Facebook已挖来美国艺电公司（EA）副总裁蕾切尔·弗兰克林（Rachel Rubin Franklin）为Facebook社交虚拟现实（VR）团队新的负责人。上周，Facebook CEO马克·扎克伯格（Mark Zuckerberg）展示了好友如何共同在虚拟现实环境中展开探索。弗兰克林未来将把这样的体验带给用户。
3,谷歌高层解读DaydreamVR背后五大秘密,谷歌在10月5日的“谷歌制造”大会上带来了自己的移动端VR头显Daydream View，它将成为Gear VR强有力的竞争对手。那么，围绕着这台头盔背后到底有什么秘密？谷歌的VR负责人Clay Bavor（就是在大会上介绍Daydream并且讲着讲着把控制器摔到地上很尴尬的那哥们），从五个方面为我们进行解密！
3,Oculus CEO畅谈Oculus未来七个发展变化,Oculus在上周举行的Connect大会上公布了大量跟VR有关的信息。其研究部门亮出了全新的一体化头显；母公司Facebook则展示了一些新的社交功能；Oculus降低了Rift头显的最低规格标准，新算法把PC成本直砍数百美元（不过仍需不少的投入）。然后，Oculus首席科学家Michael Abrash来详细描述了2021年VR头显的功能。
3,Oculus将投1000万美元推动VR生态发展,在圣何塞举行的Oculus Connect大会上，Oculus的多样性项目总监Ebony Peay Ramirez表示：“只有当虚拟现实成为一个能代表不同人群和不同意见的多元化生态系统时，它才能获得成功。我们希望听到各种各样的声音。我们知道，一个建立于多元思想、个性、观点和想象力基础的平台更具吸引力和生命力。”
3,直奔消费者的巨额投资或遏制AR/VR发展,投资者认为VR和AR可能是下一个iPhone，但这反而会影响这两项科技的发展。如果你希望打造一项可以改变世界的产品，iPhone或许是一个明显的成功模型。在2016年，可能会改变世界的技术突破之一是VR和AR。但我们有足够的理由可以相信iPhone的例子可能会伤害到VR和AR的发展。
3,Juniper预计2021年VR硬件市场500亿美元,虽然Oculus Rift、Vive和PSVR还没有获得巨大成功，但分析师们似乎对于虚拟现实的热情仍旧不减。在上周发布的一份白皮书中，Juniper Research预计，包括VR头盔、外设和360度摄像头在内的VR硬件市场有望在2021年超过500亿美元规模。当然，500亿美元并不是对VR行业预测最大的数字，但仍然听起来有些虚张声势。今年8月份的时候，IDC预计全球硬件和软件市场规模在2020年达到1620亿美元，不过该公司认为AR将占据最大的市场份额，硬件将占据半数收入，不过，IDC并未对这个预测数字进行详细拆解，而Juniper则把这个时间往后延迟了一年。
3,最低配下降:但完整VR体验仍要9000元以上,上周末，Oculus举行了第三次Connect大会，值得注意的除了创始人Palmer Luckey缺席开幕式以及最低支持VR的PC配置降级之外，该公司还公布了新的硬件和游戏，但对于最低体验价格的下降，我们或许不应该过早地下结论。对于VR用户来说，体验真正的虚拟现实，最低要求也得是全房间移动、操作感舒适（佩戴感暂时不提），那么该公司推出的配套外设以及Touch手柄都是必不可少的，因为在之前的用户反馈中，原地体验的局限性以及主机手柄不能和VR体验无缝衔接的问题一直存在。如果加上这些，即便是最低配的PC要求降低了，消费者仍需1400美元左右（人民币9300元以上）才能获得完整版的Oculus VR体验。
3,Oculus开发者大会汇总: VR一体机曝光,VR界的大事，Oculus Connect开发者大会正在进行当中，在今天的开幕演讲上，Oculus公布了一系列的新动作，包括硬件、软件和内容。下面就来盘点一下大会的重要信息。
3,2020年用户VR娱乐内容支出将达33亿美元,来自各大手机厂商的大力促销以及高端的智能手机VR解决方案，比如谷歌的Daydream View，将有助于推动VR头盔的用户基数，从2015年的400万上升到2020年的8100万。同年，消费者在VR头盔的支出也将达到79亿美元，而VR娱乐内容支出将达到33亿美元。
3,IP授权是VR/AR面临的最大法律风险之一,在被问及AR/VR技术和内容发展所面临的最大法律风险时，19%的人选择了技术和IP授权。科技公司认为这两者是“最具风险”的挑战。有15%的受访者认为围绕消费者隐私和数据安全的法律风险会困扰AR/VR技术的发展。另外，从这份报告了解到，其他关于现实世界和虚拟世界的法律风险包括IP注意事项和产品责任。另外，25%的受访者认为现在关于IP和数据隐私的法律限制很多，而27%的受访者表示，在AR/VR产业中谈判授权条款和IP权利时存在困难。
3,SuperData：PSVR今年销量将达260万台,根据预测，尽管PSVR将于今年10月才推出，但其销量将碾压其他同类产品。SuperData指出，这一乐观销售情景基于索尼当前的PS4用户群——根据索尼财报，目前PS4的玩家已超过4000万，意味着可能有6％左右的主机用户会在年内选择购入PSVR。从市场份额来看，SuperData预计HTC Vive和Oculus同期的销售量分别为420108和355088台。
3,"腾讯王波：VR现在是资本冬天,产业春天","9月23日，由腾讯公司主办的全球合作伙伴大会今天在福州召开，在23日上午的VR分论坛现场，腾讯公司副总裁王波做了主题发言，在发言中，王波旗帜宣明的批评了VR行业中的一些怪现象，表达了腾讯公司的态度：“VR现在是资本冬天,产业春天，炒作冬天,实干的春天。”"
3,IDG资本:长期看好VR/AR 资本寒冬是假象,9月23日，由腾讯公司主办的全球合作伙伴大会今天在福州召开，在23日上午的VR分论坛现场，IDG资本董事总经理做了主题演讲，分享了他对VR、AR投资的看法。
3,观点:VR热呼声大于实际 有投资泡沫,VR是目前业内最大也最令人兴奋的事情，不管它究竟是不是泡沫，但真相比我们看到的消息往往更为复杂，在刚刚过去的TGS展会上，索尼、Capcom等公司的展台人满为患，现场体验VR的热情持续高涨。VR泡沫破裂的时候，会带来很多方面的伤害，这会让所有和游戏相关的公司都难以拿到风投资金，至少在几年内都持续有负面影响；会让一些工作室关门大吉，让其他工作室被迫缩小规模；还可能会让消费者们对这个市场的信心产生怀疑，但VR并不只是一时的潮流，只是成为规模市场之前，还有很长的路要走。。
3,沈黎:腾讯互娱在VR游戏研发领域的探索,9月23日，由腾讯公司主办的全球合作伙伴大会今天在福州召开，在23日上午的VR分论坛现场，腾讯互娱研发部副总经理沈黎分享了腾讯在VR游戏方面的经验，同时谈到了腾讯游戏未来的平台计划。
3,Niantic老总:VR让人孤立 AR更有趣有前途,“我认为增强现实会更有趣更有前途，无论是从技术、现实还是人性的角度。”汉克在播客节目中说道，“在VR环境中，你是与周遭环境中的其他人隔绝开的，并进入到一个完全虚拟的空间中。AR的技术目的则是增加，强化外出、与他人社交、购物、游戏以及娱乐等普通的人类行为。AR可以让人类将所有这些事做得更好。”
3,亚洲VR市场5年内将扩张至100亿美元,SuperData调研总监兼VR/AR策略主管斯蒂芬妮·拉玛斯（Stephanie Llamas）日前发表了一份报告，介绍了目前中国各大企业对这一新兴产业的投资形势：2016年，消费级VR硬件上市的第一年内，销售总额预计超过23亿美元；到2020年，全球市场规模将达400亿美元。
3,2年卖出十几万套VR眼镜:VR创业者的秘辛,明天腾讯年度合作伙伴大会即将在福州举行，今天gamelook先期抵达，凑巧的是与笔者同屋的是一位在VR领域探索了2年的创业者、上海心游VR创始人顾信宏（花名：顾小逗），很有意思的是顾小逗2年来卖出了十几万套VR眼镜，同时他的团队开开设了淘宝店专事从事VR硬件、配件的销售，且他们还运营这自己的VR体验店、乃至加盟店，做过有关VR事情之多、之丰富也堪称奇葩，而很幸运的是他在2年的时间内实打实的赚到了钱。就着今年的VR热度，我们向其了解到了VR行业各个领域的实际情况。
3,扩张用户基础 Oculus接入Facebook用户群,有想过戴上VR头显后就能与朋友一起漫步于虚拟世界中吗？没有吗？其实我也没有想过。但Oculus似乎已经为实现这一点而迈出了重要一步。Oculus Rift的软件更新现在已经支持Facebook登录功能。虽然这并不是强制使用，但应用该功能的玩家会发现用户名会立即换成他们在Facebook上的名字。
3,保护消费者权益 VR相关法律应完善,作为游戏专用设备，Wii、Kinect、PlayStation Move等相继被引入市场，游戏也从过去的坐在沙发上就能玩，逐渐变成需要身体动起来才能进行。这种变化也带来了迄今为止游戏业界从未遇见过的法律问题。能让用户融入到其他世界的VR，其对用户造成的负面影响渐渐浮出书面。
3,VR/AR遇困境:贵不是问题 没内容才致命,在对目前VR/AR行业发展所遇到挑战的调查中，大部分从业人员并不认为目前设备昂贵、分众市场依然属于小众是问题，反而，对于他们来说，困扰VR/AR行业的问题是“没有优质的内容、价格限制了用户体验从而影响了下一年的VR/AR设备的近一步普及。”
3,8月份VR内容全球总数已超1000款,截止到8月底，Steam上VR内容总数为477，Oculus Home内容总数（包括Gear VR）为443，Viveport上内容总数为175。我们可以通过上图看出，Steam平台的内容增速最快，8月份各自的增长率分别是Steam 28%，Viveport 26%，Oculus Home 13%。
3,投入3000万美元:CCP称VR游戏还要等3年,虚拟现实游戏市场对于大多数开发商来说仍然太小，并不足以带来重大利润，不过，在投入了接近3000万美元的投资之后，CCP Games认为该公司‘正在走向收支平衡’。该公司CEO Hilmar Petursson说，“我觉得要把这个概念推向全球还需要一年的时间，我不认为在2018或者2019年之前事情会有太大的变化，至少我们是这么看的，我们所做的决定也都是基于这个观点。如果事情发生的更快，那非常不错，但我们只是确保最保守的情况下度过前三年，尽管，我们有足够的资金可以投入。”
3,工信部发布VR白皮书:价格昂贵 可用性差,报告指出，虚拟现实产业处于爆发前夕，即将进入持续高速发展的窗口期。互联网研究机构艾瑞咨询公布的数据显示，2015年中国虚拟现实行业市场规模为15.4亿元，预计2016年将达到56.6亿元，2020年国内市场规模预计将超过550亿元。
3,VR内容的“春天”为何还没到来？,据消息，截止到8月底，Steam平台上的VR内容总数为477，Oculus Home内容总数(包括Gear VR)为443，Viveport上内容总数为175，除Oculus Home以13%的增速居于末尾之外，Steam与Viveport的内容数量增速皆超过20%，分别为28%与26%。目前，这些主流虚拟现实内容平台的内容总数已经达到1095款(没有去重)，预计今年底能达到3000款。
3,台湾游戏市场规模破百亿 VR产业日趋热门,据调查指出，2015 年的台湾游戏市场规模预测 2015 年到 2019 年会从 420 亿元(新台币，下同)爬升至 530 亿元。李易鸿说明，市场规模指的是所有台湾玩家消费金额总和;游戏又分成四个主要平台，计算机在线游戏、计算机网页游戏、电玩主机游戏(包含家用主机与掌机)和智能型手机游戏，同时排除计算机单机游戏以及智能平板游戏。
3,Oculus创始人回应“VR用户停滞”论:不靠谱,上周，国外著名科技媒体Venturebeat发布了一篇“VR用户增长停滞”论调的文章，随后国内外多家媒体转发摘编了这篇文章的观点。今天凌晨，Oculus创始人Palmer Luckey回应了该说法并表示非常不靠谱。
3,Bitmovin获1030万美元融资 致力VR视频,现在，VR 视频的“ 单眼 8K 分辨率”、“ 立体渲染” 和“ 光场成像” 等各种次世代显示技术已经成为了几乎所有科技媒体都关注的焦点。然而讽刺的是，对于大多数人而言，想要用手机上网看个视频都还得等上或长或短的一段缓冲。想要享受更优质的 VR 视频观感，首先还得解决流媒体的传输痛点。
3,外媒:不用再插线了 HTC Vive或推无线版本,各类VR设备的不断推新、改进着，这不有消息传出，HTC Vive 无线版本的原型，预定今年秋季将会展开测试。保加利亚厂商 Quark VR 上周也透露，他们正与 Valve 合作制作虚拟现实头盔HTC Vive无线版本的原型。消息来源是外媒VRFocus收到了一封Quark VR的订阅邮件，制作Quark VR的Intugame公司在官网上提及了此事。
3,苹果索尼发布会“撞车” VR/AR将成发力点?,，美国当地时间9月7日上午10点，苹果首席执行官蒂姆·库克将走进位于旧金山的比尔·格雷厄姆市政礼堂，向全世界发布新一代iPhone。而两个小时后，即差不多在苹果发布会结束之时，索尼也将在纽约PlayStation Theater举行PlayStation Meeting，据说将发布新一代主机PlayStation 4 Neo。
3,MOBA或将成推动VR游戏发展的核心动力,随着热度的冷却，目前业内对于当前以及未来vr游戏的发展已出现了一些更为理智的看法，譬如——有人认为未来vr游戏领域将不会出现，同时也不需要出现什么统治级的vr游戏来推动整个vr游戏领域的发展，这将是一个随着各种新兴vr游戏理念逐步补全，潜移默化循序渐进的自然演进过程;也有人认为目前vr游戏之所以未能成为人们期待中的“爆点”，关键在于VR技术与设备还处于不成熟的初级阶段，以至于vr游戏乃至整个VR行业缺乏彻底“颠覆”传统世界的坚实物质基础
3,TIGA数据：VR是增长最快的新游戏类别,这份最新收集的数据向人们揭示，VR是增长最快的产业，现在已经有20家工作室正专门从事于VR的研究。“虽然它只占到公司总数的很小比例（2%），但这个比例已经等同于MMOG游戏公司（大型多人线上游戏）在公司总数中所占的比例了，不过，MMOG公司聘用的开发人员比VR工作室要多得多（分别为727和245）。”
3,Oculus:推迟Touch上市是为更多适配内容,Oculus内容部门的总监表示，我们想给开发者足够的时间来创作发售的首发游戏，一系列可以让人一直玩几个小时，而不是只有几分钟的游戏。而我们认为这需要时间。所以，主要并不是为了对硬件进行微调，我们只是想给软件的开发多一点时间而已。因此，在开发者继续在软件端努力的同时，Oculus也决定利用这段时间来优化Touch的设计，改善其人体工学设计和性能表现。
3,小岛秀夫成VR公司顾问 携手库珀进军VR,8月26日消息，小岛秀夫近日成为一家专门研究虚拟现实和增强现实项目的公司Prologue Immersive的顾问委员会成员。这位《合金装备》（Metal Gear Solid）之父将与Prologue Immersive的联合创始人兼首席执行官金伯利·库珀（Kimberly Cooper）以及老朋友凯勒·库珀（Kyle Cooper）合作，协助这家公司探索VR的各种可能性。
3,暴风半年营收4.95亿 暴风魔镜MAU147万,8月25日消息，暴风集团公布了2016年上半年财报。财报显示，2016年上半年，暴风集团营业收入4.95亿元，较去年同期增长128.64%；归属上市公司股东净利润1886万元，较去年同期增长181.57%。
3,48.6%开发者更青睐HTC Vive平台开发软件,在HTC Vive与Oculus 永无止境地互相比较中，这一局，HTC Vive赢了：据VR虚拟现实发展论坛(VRDC)在今天发布的《VR/AR创新性报告》，VR开发商们更喜欢针对HTC Vive平台进行软件开发。据Uploadvr，这个报告共调查了VR业内超过500个专业人士，尽管这个样本数依然无法代表整个行业，也多少反应了一点目前VR业内的趋势与偏好。
3,龙与地下城总监:为何RPG游戏和AR更相配,代入感是传统 RPG 游戏设计中很重要的一个概念，现在我们已经知道 VR 能实现虚拟世界更深层的“ 角色代入”，但如果想要把真实世界过一把幻想 RPG 游戏的瘾，AR 技术则是更好的选择。在近日举办的 2016GamesBeat 大会上，Dungeons&Dragons 的总监 Nathan Stewart 谈到了像 Wizard of the Coast 这样的 RPG 游戏要如何利用 AR 实现。
3,gumi联手韩国YJM成立VR游戏公司SVS,近年来，随着VR相关话题越来越火，不少游戏厂商也开始投入了这一领域。8月22日消息，日本手游厂商gumi在其官网发布公告称，联手韩国游戏厂商YJM GAMES合资成立VR游戏公司Seoul VR Startups，新公司预计将于今年的9月正式成立，之后将在韩国市场开展VR相关业务。
3,Oculus回应ZeniMax“剽窃”指控：法庭见,游戏发行商 ZenIMAX Media 对 Oculus 的起诉案件从去年到今年还在继续，可谓旷日持久。Zenimax 宣称其知识产权被 Oculus 公司用于改进 Oculus Rift 头显。现在，事件有了新的进展。昨天晚上，Zenimax 发起了新的诉讼，指控 Oculus 不仅非法获取了 Zenimax 的技术和研究成果，同时伪造了一个故事让人们认为 Oculus Rift 的是 Palmer Luckey 一手打造的。
3,Oculus认为谷歌Daydream难超越GearVR,尽管绝大部分人对Daydream平台持积极的态度，但是米切尔却不这么认为。当有人问到Gear VR将如何适应Daydream出来之后的新格局，米切尔的回应是：“我认为真正的问题是Daydream要如何与Gear VR竞争。”
3,HTC高级副总裁:VR如何成为下个计算平台,HTC 将在今秋推出全新的 VR 专用全球应用商店 Viveport。此举主要是为了让开发人员更好地和消费者建立长期稳定的联系，同时也是希望 VR 能够得到更多用户的支持。据了解，Viveport 平台将分别在 PC 端和移动端上线，同时也能在网页以及 Vive 头显上显示，该平台预计的盈利方式包括付费下载、应用内购买、订购等等。HTC 希望通过 Viveport 提供教育、设计、艺术、社交、视频、音乐、体育、医疗、时尚、旅游、新闻、购物、创意工具等方面的体验，应用数量与类型也在不断增多，从而让更多的人接触到 VR，实现学习、旅游的无限可能。前任 Google 移动及社交推广全球市场总监 Rikard Steiber 目前任职 HTC 虚拟现实高级副总裁，主要管理全球 Viveport VR 应用商店业务，同时也兼任 Vive X 加速器项目中各个公司的导师。近日他在接受媒体采访时谈论了 VR 能够成为下一个计算平台的原因。为什么 HTC 希望致力于游戏以外的业务布局？我们相信 VR 是一项改变世界，改变消费者和各行各业的技术。我认为最初 VR 内容肯定会专注于游戏和娱乐方面，目前我们看到的也是如此。但我们想做的是让其他领域的开发和创新人员能够把商业化内容带向世界，帮助他们开展业务。此外，我们还想知道我们要如何与 VR 世界进行互动。Viveport 就是这些问题的答案，它能为企业用户提供一个好的平台，他们能够找到内容，也能找到新的用法，也有利于向所有人推广 VR。商业应用上 VR 有什么好的机会？VR 的革命性之处在于，不管是教师、艺术家、医生还是工程师，所有人第一次带上头显就会产生一种全新的体验。他们事后也许会突然想到，“VR 能辅助我教授医疗课程，这样风险较小”，或是“ 我能利用 VR 技术和在复杂的工程上更好地工作”，又或是“VR 能让孩子们学习效率明显提高”。虽然我们不可能熟悉平台里所有的 VR 应用，但能感受到他们说起 VR 时的兴奋感，因为它在几乎任何产业上都能找到合适的应用方式。我们知道，任何一种新的计算平台在初始阶段主要都是游戏和娱乐产业，个人电脑、网页及移动互联网的兴起同样如此；但游戏显然无法担起把一种计算平台发扬光大的重任。目前 VR 还是早期用户为主，但终有一天它能带来教育、创意、软件、社交媒体、视频及品牌商务等方方面面的体验。当 VR 成为主流媒体之后，这些设想都会实现。哪种非游戏类 VR 应用是您最喜欢，也最希望它能有更多的内容加入？我有两个女儿，分别是 6 岁和 10 岁。作为父母，我们希望让她们开开心心地学习，喜欢去学校，喜欢学习新的知识。如果能有一种沉浸式体验，让她们在侏罗纪公园里近距离观察各种恐龙，老师们也能从此教授她们霸王龙和剑龙的相关知识，她们将不会忘记这次体验。而如果她们能够因此对这些内容产生兴趣，那么 VR 在教育领域的影响力就会大大提高。您如何评估当前的全球 VR 市场？创新是市场发展的巨大推力，从这点上看我认为美国市场相当繁盛，日本和中国市场也很好。其实不管何处，都会有不同的创意涌现。我们希望 HTC Vive 能改变目前用户难以直接找到优秀内容的局面。作为行业领袖，HTC Vive 目前有哪些发展计划？我们主要想帮助品牌以及开发和创意人员为自己的 VR 产品找到合适的用户，顺利开展业务。同时，我们也重点关注用户体验，希望能够保证体验质量。比如说什么房间可以自由出入，如何和物品进行互动等等。此外，我们也希望让更多的人接触到 VR 体验。所以我们主要做的就是两点：保证内容质量，同时让更多的人接触到 VR。企业品牌应该怎样应用 VR 技术？现在各大企业品牌都在做内容营销。我认为 VR 是一次很好的创新机会。当电脑、网络、甚至移动网络出现的时候，不少企业都持怀疑态度，但现在所有人都依赖于电脑和互联网。对企业来说，VR 不仅能促进和消费者的交流，更能增进公司内部的合作：VR+培训。员工之间也能尝试很多以前无法实现的合作方式。对品牌来说，VR 具有特别重要的三个优势。首先，它是目前沉浸度最高的品牌体验方式。第二，VR 极高的互动性能让观众更好地记住品牌信息。观看 VR 视频比平面广告以及目前其他广告手段令人印象更深。第三，如果消费者能拿到货架上的商品，就很有可能购买；即使只是在虚拟世界拿到商品。品牌可以通过 VR 技术拉近产品和消费者的关系，最终促进交易成功。来源：粹客网                             如若转载，请注明出处：http://www.gamelook.com.cn/2016/08/263211/
3,FB在下更大一盘棋 VR野心不止是Oculus,VR的诞生已经有几十年的历史了，但VR第一次走进大家的视野，或许要归功于Facebook。2014年，Facebook斥资20亿美元收购VR创业公司Oculus。Oculus是早期的VR设备厂商，Facebook CEO在内部邮件中解释了收购Oculus的原因：“这确实是一种全新的通信平台。通过身临其境的感觉，你可以与人们分享生活中的空间与体验，而且不仅仅局限于与好友在线分享，还可以分享整个体验与感觉。”
3,扎克伯格或后悔20亿美元收购Oculus,自己开发或是直接购买？这是一个老掉牙的商业问题，但如果购买价高达数十亿美元，那么或许这是Facebook的马克·扎克伯格必须回答的问题。这家社交网络巨头的创始人及执行总监在近日表示，Facebook或许宁愿打造自己的虚拟现实解决方案，而不是花费20亿美元的价格去收购Oculus VR。
3,VR游戏难出精品 除了没钱还差什么?,现在三大头显中之二已经上市，最后一个PS VR也会在十月份与消费者见面，消费者对内容的需求越来越强烈，能给消费者带来实质性体验的内容中，最被业界看好、大有可为的VR游戏却始终不见经典大作出现，问题究竟出在哪里?
3,微软宣布[我的世界]已正式支持Oculus Rift,如果你有一台Oculus Rift，并且想在上面玩《我的世界》的话，那么这个机会已经来了。微软正式宣布，通过Windows 10版《我的世界》的免费更新，这款热门沙盒游戏将正式支持Oculus Rift的VR体验，同时《我的世界》也是Oculus Rift上最受期待的一款游戏之一
3,这五种VR游戏或将在未来几年成热点,有一类VR游戏确实跳脱了传统框架之外，探索了VR能力极限并且带给用户们头脑风暴般的体验。另一类则更需要VR头显的使用。行业对这两类游戏无疑都做了很长的实验和摸索，而在这两种越来越成熟的游戏模式之下，更多的好游戏也必然应运而生，现在就让小编带大家一起看一下有哪些走在前沿或可能在未来几年大热的VR游戏类型吧。
3,明年AR或将逐渐成熟并代替VR主导市场,据Digi-Capital最近的一份报告，AR/VR市场在2020年预计将创造共1200亿美元的市场总额，其中AR将占据其中的大份额达到900亿美元，剩下300亿美元留给VR。据Eric Mizufuka，尽管他认为2016年可以算作VR元年，但是2016年之后，我们将逐渐向AR技术过渡，最终AR将占据市场的主导位置。
3,Unity高管:现在是决定VR成功与否的关键时刻,在今年的GDC上，Unity Technologies曾放出了一个名为“Adam”的最新Unity引擎演示DEMO，画面效果令人惊叹。火爆全球的《Pokémon Go》也是采用了Unity的引擎开发，最近这家公司又获得了1.81亿美元的融资，为此，Gamelook专程采访了Unity公司的CMO Clive Downie以及Unity Labs 的VP Sylvio Drouin，他们对该公司的技术发展方向以及中国策略进行了解答。
3,VR/AR市场尚未成熟 两者各有生存之道,据研调机构预估，从低阶的Cardboard到高阶的HoloLens，VR、AR装置用户数可能得要到2018年才有机会破亿，因此要如何在市场规模壮大的过程中不被淘汰出局，也考验着小型新创公司的能耐。TechCrunch网站就整理出目前业者在VR、AR市场上度过这段黯淡时期的生存之道。
3,Valve将开放HTC Vive最核心技术,根据 roadtovr 刚刚贴出的爆料，Valve 方面宣布将会把 Lighthouse 追踪技术（以下也称 灯塔技术）开放授权给第三方，这样方便帮助开发者研发虚拟现实头盔相关的可追踪控制器、以及其他头显外设等。谁都可以制作“HTC Vive”？根据官方的介绍，使用技术授权者要先支付 2975 美元参加指定的官方培训，当然后续无需再支付任何其他的版权费用。这具体是什么意思？就是灯塔及相关技术仍然属于 Valve ，但是 VR 头显厂商、第三方厂商可以开发搭配灯塔技术的外设了（比如在第三方头显上边布满可以接收灯塔信号的标记点、开放适配基站的 VR 控制器）。Valve 方面也表示公司目前还不能允许第三方公司来研制定位基站，而基站就是放在房间两个对角线用来发射激光的黑盒子。这种考虑不无道理，Valve 官方也表示先要放开看有没有兼容问题。通过这套标准，一些厂商不仅可以开发基于 Lighthouse 技术的控制器，联系到那些研发 VR 枪、VR 方向盘等一系列的厂商都可以开始利用这项技术。一些公司甚至可以脑洞更大一些，让定位技术走入机器人、无人机等其他领域。关于整个开放事件，恐怕最受关注的就是那个排除万难，力推 Vive 的 HTC 了。一些市面上的分析认为，这对于 HTC Vive 产生了一定影响——HTC 和 Valve 搞出最强 VR 头盔其实最核心的就在于那个非常精准、且性价比极高的定位技术。对于这个问题 HTC Vive 官方没有正面回答，中国区总经理汪丛青给予的回复是，“是 Valve 和 HTC 开放了相关配件和外设。”The tech Valve and HTC is opening is related to accessories and peripherals. We are not supporting HMD design. 两者关系发生了怎样的变化？HTC 和 Valve 共同推出了 Vive 头显，Valve 提供了最核心的定位技术，HTC 负责头显等外部设计。所以当 Valve 决定开放这项最核心的技术时，这背后的意义可能就更值得挖掘：或许那些做 VR 头显的厂商都可以开始大范围入场了，毕竟只要遵循一定的标准制造头显外设、控制器就可以使用这套非常先进的 VR 定位技术，实现商业化。相信马上会出现一大波使用 Valve 技术的产品。而随着越来越多的厂商都开始使用这套技术，Valve 自己的 Steam VR 平台即将成为 VR 内容的核心平台，Valve 成为最终赢家就像 PC 时代一样。HTC Vive 方面则要想对策持续提升产品的竞争力。联系到 HTC Vive 此前一直在布局 VR 平台，推出自己的商店 Viveport，创建一系列的基金会促进内容推出，HTC Vive 方面可能在很早之前就开始布局，Valve 方面早就知会过了。提供了核心技术的 Steam 的 Logo 却从未出现在 HTC Vive 的设备上。从建立之初，Valve 只想做一个游戏平台，通过一家厂商帮助自己成为 VR 领域的核心。之前 Oculus 没谈拢，谈来了 HTC。关于 HTC 和 Valve 之间怎样的关系仍然需要持续挖掘。不过上边也并非断言，毕竟这个市场变换太快。from：爱范儿                             如若转载，请注明出处：http://www.gamelook.com.cn/2016/08/261986/
3,HTC VR商店全球上线 应用已超100款,日前举办的VRLA虚拟现实博览会上，HTC正式宣布将在全球范围内上线虚拟现实应用商店VIVEPORT，其中开发者测试版本会率先亮相，秋季正式推出针对全球用户的消费者版本。
